ba,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
p119,0.033971784134,0.033971784134,0.033971784134,0.033971784134,0.033971784134,0.032355452647,0.03073912116,0.030385412029,0.030031702898,0.0323411667655,0.034650630633,0.0342576788295,0.033864727026,0.034587088356,0.035309449686,0.0334438047275,0.031578159769,0.031547953023,0.031517746277,0.0324303706415,0.033342995006,0.0336714232335,0.033999851461,0.0345446606555,0.03508946985,0.035194877655,0.03530028546,0.035519189845,0.03573809423,0.036052385705,0.03636667718,0.03747505124,0.0385834253,0.038528832485,0.03847423967,0.038320853385,0.0381674671
p12,0.031427882949,0.031427882949,0.031427882949,0.031427882949,0.031427882949,0.029228058369,0.027028233789,0.02671463165,0.026401029511,0.0306146347545,0.034828239998,0.036007000164,0.03718576033,0.0364189493735,0.035652138417,0.033311897976,0.030971657535,0.03068911197,0.030406566405,0.03139651367,0.032386460935,0.0332903029345,0.034194144934,0.0341029575775,0.034011770221,0.03426236634,0.034512962459,0.0346255317475,0.034738101036,0.034985306911,0.035232512786,0.034031795103,0.03283107742,0.032827137735,0.03282319805,0.03300608726,0.03318897647
p120,0.034110253514,0.034110253514,0.034110253514,0.034110253514,0.034110253514,0.032546325185,0.030982396856,0.0306283191975,0.030274241539,0.032517346944,0.034760452349,0.0344054218255,0.034050391302,0.034744281648,0.035438171994,0.0335503991035,0.031662626213,0.0316804118045,0.031698197396,0.032322389551,0.032946581706,0.033328722307,0.033710862908,0.0340417621625,0.034372661417,0.0342648265545,0.034156991692,0.034403795421,0.03465059915,0.035022223925,0.0353938487,0.03684935198,0.03830485526,0.03833881562,0.03837277598,0.03820308201,0.03803338804
p121,0.034031078346,0.034031078346,0.034031078346,0.034031078346,0.034031078346,0.033814977341,0.033598876336,0.0328060280365,0.032013179737,0.033373962121,0.034734744505,0.034419839668,0.034104934831,0.034740199415,0.035375463999,0.033537296314,0.031699128629,0.0316823551645,0.0316655817,0.0322433932805,0.032821204861,0.033208842623,0.033596480385,0.0339256946225,0.03425490886,0.0341478009075,0.034040692955,0.0342763719075,0.03451205086,0.03490774384,0.03530343682,0.036684777585,0.03806611835,0.038133218595,0.03820031884,0.03809393771,0.03798755658
p122,0.03341840861,0.03341840861,0.03341840861,0.03341840861,0.03341840861,0.031804294698,0.030190180786,0.029836285006,0.029482389226,0.032143703462,0.034805017698,0.0343887797855,0.033972541873,0.0349061961625,0.035839850452,0.0338894644515,0.031939078451,0.0319631482845,0.031987218118,0.033003634326,0.034020050534,0.03441104269,0.034802034846,0.035423279533,0.03604452422,0.036130845655,0.03621716709,0.03646760637,0.03671804565,0.03704560147,0.03737315729,0.03870989675,0.04004663621,0.03979041439,0.03953419257,0.03917797387,0.03882175517
p123,0.034227514073,0.034227514073,0.034227514073,0.034227514073,0.034227514073,0.033913513024,0.033599511975,0.0328215364935,0.032043561012,0.0339227855065,0.035802010001,0.035250184055,0.034698358109,0.035684885037,0.036671411965,0.0346496943055,0.032627976646,0.032672937637,0.032717898628,0.033469596595,0.034221294562,0.0347456451155,0.035269995669,0.0358842648935,0.036498534118,0.036447801519,0.03639706892,0.03676381822,0.03713056752,0.0373620386,0.03759350968,0.039183764135,0.04077401859,0.04048736837,0.04020071815,0.04002816239,0.03985560663
p124,0.035431221862,0.035431221862,0.035431221862,0.035431221862,0.035431221862,0.033153443212,0.030875664562,0.0309268711315,0.030978077701,0.0341637215365,0.037349365372,0.036751565144,0.036153764916,0.0372381980575,0.038322631199,0.036192244987,0.034061858775,0.034128053697,0.034194248619,0.035008113768,0.035821978917,0.036390617328,0.036959255739,0.0376191206095,0.03827898548,0.038222267045,0.03816554861,0.03856072084,0.03895589307,0.039163648905,0.03937140474,0.0410996073,0.04282780986,0.042551487655,0.04227516545,0.041859036655,0.04144290786
p125,0.034085130029,0.034085130029,0.034085130029,0.034085130029,0.034085130029,0.0327838335325,0.031482537036,0.031072424269,0.030662311502,0.0334506423485,0.036238973195,0.035571442816,0.034903912437,0.0361075757975,0.037311239158,0.0352842138055,0.033257188453,0.0333800073335,0.033502826214,0.034488903983,0.035474981752,0.035999789643,0.036524597534,0.037222663296,0.037920729058,0.037945418824,0.03797010859,0.03831611982,0.03866213105,0.038891869615,0.03912160818,0.04032829616,0.04153498414,0.041207127555,0.04087927097,0.040398436175,0.03991760138
p126,0.033668737027,0.033668737027,0.033668737027,0.033668737027,0.033668737027,0.0338287750765,0.033988813126,0.0325530073875,0.031117201649,0.0334513384835,0.035785475318,0.0353347923615,0.034884109405,0.0360308257715,0.037177542138,0.035099912034,0.03302228193,0.0330995151045,0.033176748279,0.0343101967925,0.035443645306,0.035899348196,0.036355051086,0.037045630363,0.03773620964,0.03783700028,0.03793779092,0.03823039069,0.03852299046,0.038874727265,0.03922646407,0.04051131445,0.04179616483,0.04136109781,0.04092603079,0.040403110575,0.03988019036
p127,0.036145677314,0.036145677314,0.036145677314,0.036145677314,0.036145677314,0.03381223622,0.031478795126,0.0330407268635,0.034602658601,0.0359783386965,0.037354018792,0.038236750216,0.03911948164,0.0391968053145,0.039274128989,0.0373472893375,0.035420449686,0.033517461274,0.031614472862,0.0325367862705,0.033459099679,0.0340158968495,0.03457269402,0.0368146087505,0.039056523481,0.0390720781275,0.039087632774,0.038316638312,0.03754564385,0.039205944731,0.040866245612,0.040300119406,0.0397339932,0.0402992535855,0.040864513971,0.0403796468655,0.03989477976
p128,0.037114363665,0.037114363665,0.037114363665,0.037114363665,0.037114363665,0.034686945704,0.032259527743,0.03383774054,0.035415953337,0.037379331298,0.039342709259,0.039982994453,0.040623279647,0.0414046523275,0.042186025008,0.040001450744,0.03781687648,0.0366279514465,0.035439026413,0.0361169651385,0.036794903864,0.0375994062755,0.038403908687,0.040807739546,0.043211570405,0.043374497879,0.043537425353,0.0427792148245,0.042021004296,0.0442842254475,0.046547446599,0.0462232293745,0.04589901215,0.046120635526,0.046342258902,0.045952117911,0.04556197692
p129,0.036428899378,0.036428899378,0.036428899378,0.036428899378,0.036428899378,0.0344744643275,0.032520029277,0.032812881899,0.033105734521,0.034847508673,0.036589282825,0.035941034255,0.035292785685,0.034502196977,0.033711608269,0.0316707079835,0.029629807698,0.0301559453625,0.030682083027,0.0311774886555,0.031672894284,0.031957636181,0.032242378078,0.033058040298,0.033873702518,0.0339590927035,0.034044482889,0.0344116905315,0.034778898174,0.036075352607,0.03737180704,0.037680164755,0.03798852247,0.03833607725,0.03868363203,0.038849283595,0.03901493516
p13,0.031013237409,0.031013237409,0.031013237409,0.031013237409,0.031013237409,0.028500079168,0.025986920927,0.0258701591015,0.025753397276,0.0309896579945,0.036225918713,0.038269892825,0.040313866937,0.039376473455,0.038439079973,0.0356901932125,0.032941306452,0.03251336896,0.032085431468,0.0331199200825,0.034154408697,0.0355494172635,0.03694442583,0.037301170349,0.037657914868,0.037787778297,0.037917641726,0.037970863132,0.038024084538,0.0383299319245,0.038635779311,0.0379207616205,0.03720574393,0.036580637285,0.03595553064,0.03490757035,0.03385961006
p130,0.037338455334,0.037338455334,0.037338455334,0.037338455334,0.037338455334,0.035333368469,0.033328281604,0.0336825574915,0.034036833379,0.036097917661,0.038159001943,0.0374134292575,0.036667856572,0.036297943849,0.035928031126,0.0337258384565,0.031523645787,0.0322365995005,0.032949553214,0.0333794688145,0.033809384415,0.0340723040025,0.03433522359,0.0352848970755,0.036234570561,0.0363285086555,0.03642244675,0.036793206755,0.03716396676,0.03872849554,0.04029302432,0.040655125695,0.04101722707,0.041436401805,0.04185557654,0.041991356225,0.04212713591
p131,0.037634611132,0.037634611132,0.037634611132,0.037634611132,0.037634611132,0.0355902167675,0.033545822403,0.034278107833,0.035010393263,0.0368594228725,0.038708452482,0.037919326903,0.037130201324,0.03695237158,0.036774541836,0.034517143699,0.032259745562,0.033039704754,0.033819663946,0.034404130013,0.03498859608,0.0354604807515,0.035932365423,0.0368773032905,0.037822241158,0.037926528154,0.03803081515,0.03852755989,0.03902430463,0.04081168679,0.04259906895,0.044086978655,0.04557488836,0.045462914275,0.04535094019,0.045248685005,0.04514642982
p132,0.037186572959,0.037186572959,0.037186572959,0.037186572959,0.037186572959,0.0370753747795,0.0369641766,0.0364780898365,0.035992003073,0.0381143322265,0.04023666138,0.038497233415,0.03675780545,0.0369397900555,0.037121774661,0.0348598840455,0.03259799343,0.03336227678,0.03412656013,0.0347559403025,0.035385320475,0.0361701169685,0.036954913462,0.0379489416635,0.038942969865,0.0390175187275,0.03909206759,0.039585941495,0.0400798154,0.04210092233,0.04412202926,0.045803679535,0.04748532981,0.04727852624,0.04707172267,0.04678550621,0.04649928975
p133,0.037722831178,0.037722831178,0.037722831178,0.037722831178,0.037722831178,0.0356028265535,0.033482821929,0.0342123915895,0.03494196125,0.0370266568495,0.039111352449,0.038240067098,0.037368781747,0.037545635272,0.037722488797,0.0353830203285,0.03304355186,0.0338586714935,0.034673791127,0.0353532399995,0.036032688872,0.036471044194,0.036909399516,0.0379154033395,0.038921407163,0.0390285431215,0.03913567908,0.03957641625,0.04001715342,0.041860977,0.04370480058,0.045544196505,0.04738359243,0.04729428478,0.04720497713,0.046975391905,0.04674580668
p134,0.036758625703,0.036758625703,0.036758625703,0.036758625703,0.036758625703,0.0351473108245,0.033535995946,0.034647228176,0.035758460406,0.0360491745695,0.036339888733,0.0360817815685,0.035823674404,0.034443857752,0.0330640411,0.0311171641045,0.029170287109,0.0295928034415,0.030015319774,0.0303290486575,0.030642777541,0.0308825630305,0.03112234852,0.03182667606,0.0325310036,0.0325859883805,0.032640973161,0.033078784679,0.033516596197,0.0344571561335,0.03539771607,0.036443918562,0.037490121054,0.0369525921755,0.036415063297,0.0369386768565,0.037462290416
p14,0.029091347066,0.029091347066,0.029091347066,0.029091347066,0.029091347066,0.0271959813565,0.025300615647,0.0249153002485,0.02452998485,0.02825362798,0.03197727111,0.033528756151,0.035080241192,0.034454072197,0.033827903202,0.0317887261165,0.029749549031,0.029375309153,0.029001069275,0.0300750528885,0.031149036502,0.0320856369035,0.033022237305,0.033483171483,0.033944105661,0.0339075872995,0.033871068938,0.034134657547,0.034398246156,0.034517530598,0.03463681504,0.0341713910165,0.033705966993,0.03341999934,0.033134031687,0.034445480648,0.035756929609
p15,0.029591138438,0.029591138438,0.029591138438,0.029591138438,0.029591138438,0.027656625029,0.02572211162,0.025395422332,0.025068733044,0.0296382863115,0.034207839579,0.0357723928555,0.037336946132,0.0367733952665,0.036209844401,0.033933580904,0.031657317407,0.0311817873735,0.03070625734,0.0319302177775,0.033154178215,0.03389383739,0.034633496565,0.034909304012,0.035185111459,0.035184993495,0.035184875531,0.035566012218,0.035947148905,0.0360855287395,0.036223908574,0.035720656407,0.03521740424,0.0350979046565,0.034978405073,0.0353473306495,0.035716256226
p16,0.028882758047,0.028882758047,0.028882758047,0.028882758047,0.028882758047,0.027181918798,0.025481079549,0.025021782739,0.024562485929,0.0291860176795,0.03380954943,0.035340115884,0.036870682338,0.036388244274,0.03590580621,0.0336840891705,0.031462372131,0.030945654254,0.030428936377,0.031559793869,0.032690651361,0.0334466578695,0.034202664378,0.034483473356,0.034764282334,0.034661082684,0.034557883034,0.034918582219,0.035279281404,0.035341450641,0.035403619878,0.0349380493755,0.034472478873,0.0344003162695,0.034328153666,0.0348235368865,0.035318920107
p17,0.028425655164,0.028425655164,0.028425655164,0.028425655164,0.028425655164,0.0267384933695,0.025051331575,0.0245317811395,0.024012230704,0.0276366679555,0.031261105207,0.0327546237505,0.034248142294,0.0336670695735,0.033085996853,0.0312001200995,0.029314243346,0.0289726774985,0.028631111651,0.029650822837,0.030670534023,0.031558790055,0.032447046087,0.0328804557255,0.033313865364,0.033339308061,0.033364750758,0.0336334965965,0.033902242435,0.033850501232,0.033798760029,0.0334359534815,0.033073146934,0.0327920854165,0.032511023899,0.033867345265,0.035223666631
p18,0.02799956789,0.02799956789,0.02799956789,0.02799956789,0.02799956789,0.026268782351,0.024537996812,0.024044596801,0.02355119679,0.0272801938025,0.031009190815,0.0325727134805,0.034136236146,0.033643085193,0.03314993424,0.031289099898,0.029428265556,0.02910461831,0.028780971064,0.029848398669,0.030915826274,0.0318574931585,0.032799160043,0.0331891950065,0.03357922997,0.033592913792,0.033606597614,0.0339617095915,0.034316821569,0.0340260872135,0.033735352858,0.033395159092,0.033054965326,0.0328127251245,0.032570484923,0.033387753391,0.034205021859
p19,0.028750237532,0.028750237532,0.028750237532,0.028750237532,0.028750237532,0.0269649387605,0.025179639989,0.024666018616,0.024152397243,0.027864439318,0.031576481393,0.0331453853855,0.034714289378,0.034181412619,0.03364853586,0.0317823044555,0.029916073051,0.0296101534995,0.029304233948,0.030373589661,0.031442945374,0.0324239635195,0.033404981665,0.033789590118,0.034174198571,0.0341621635225,0.034150128474,0.0344332090325,0.034716289591,0.0344381875685,0.034160085546,0.0338390747015,0.033518063857,0.033256106113,0.032994148369,0.034047355695,0.035100563021
p2,0.028895139637,0.028895139637,0.028895139637,0.028895139637,0.028895139637,0.0268716176615,0.024848095686,0.024562967567,0.024277839448,0.0277888641225,0.031299888797,0.0328384029345,0.034376917072,0.0338196098045,0.033262302537,0.0312932076705,0.029324112804,0.028932606728,0.028541100652,0.0295496967925,0.030558292933,0.0314428277625,0.032327362592,0.032841030277,0.033354697962,0.033550698778,0.033746699594,0.0340548213965,0.034362943199,0.0345170823475,0.034671221496,0.034204143479,0.033737065462,0.033429405908,0.033121746354,0.0346391868515,0.036156627349
p20,0.02768092247,0.02768092247,0.02768092247,0.02768092247,0.02768092247,0.026132196541,0.024583470612,0.024128999348,0.023674528084,0.027362450222,0.03105037236,0.0326208201355,0.034191267911,0.033681682325,0.033172096739,0.0312608322355,0.029349567732,0.029023512248,0.028697456764,0.0297530517405,0.030808646717,0.0317097021885,0.03261075766,0.033022354189,0.033433950718,0.0334314011525,0.033428851587,0.033773162402,0.034117473217,0.033901617496,0.033685761775,0.033401047069,0.033116332363,0.0328485375545,0.032580742746,0.033417584044,0.034254425342
p21,0.027957368777,0.027957368777,0.027957368777,0.027957368777,0.027957368777,0.026436361491,0.024915354205,0.024352532972,0.023789711739,0.0277558160095,0.03172192028,0.0329624216225,0.034202922965,0.0337627498895,0.033322576814,0.031393350469,0.029464124124,0.0290366776945,0.028609231265,0.029555320972,0.030501410679,0.031241259889,0.031981109099,0.0322808640735,0.032580619048,0.0323231328485,0.032065646649,0.032326373801,0.032587100953,0.032582992248,0.032578883543,0.032148532992,0.031718182441,0.031611395364,0.031504608287,0.032423887423,0.033343166559
p22,0.027860148867,0.027860148867,0.027860148867,0.027860148867,0.027860148867,0.026131276117,0.024402403367,0.023896887979,0.023391372591,0.0264790691395,0.029566765688,0.0304845275785,0.031402289469,0.032209011621,0.033015733773,0.031271073386,0.029526412999,0.0294703780345,0.02941434307,0.0303199917955,0.031225640521,0.0320792737475,0.032932906974,0.0335881090175,0.034243311061,0.034095624443,0.033947937825,0.033456685422,0.032965433019,0.033049225763,0.033133018507,0.0336265101035,0.0341200017,0.03458096039,0.03504191908,0.0345658495595,0.034089780039
